city,state,shape,city_latitude,city_longitude,duration_sec,year,month,day
Concord,NC,disk,35.40326904109577,-80.62708465753448,1800.0,2012,7,Night
Fern Park,FL,rectangle,,,,2013,7,Night
Southaven,MS,light,34.94876842105266,-89.95631578947389,,2017,7,Night
Lake Worth,FL,fireball,26.60020571428564,-80.12513920634922,1.0,2017,7,Day
Copperas Cove,TX,flash,31.2002,-97.99209999999997,,2016,7,Night
Signal Mountain,TN,sphere,35.204400000000014,-85.32549999999995,60.0,2011,7,Night
Lexington,KY,triangle,38.00883948620356,-84.47708249286414,120.0,2014,7,Night
Columbus,TX,light,29.7679,-96.58739999999996,120.0,2011,7,Night
Hendersonville,NC,other,35.35226428571421,-82.43025357142861,300.0,2012,7,Night
Memphis,TN,circle,35.12547266265736,-89.9269248223065,180.0,2014,7,Day
Baton Rouge,LA,disk,30.42736711319548,-91.0869557267233,300.0,2018,7,Day
Roswell,GA,other,34.04023923444971,-84.34734832535878,14.0,2018,7,Night
Hilton Head Island,SC,light,32.199065882353,-80.74107470588238,1800.0,2018,7,Night
Sarasota,FL,formation,27.31073444108761,-82.4904402567977,300.0,2018,7,Night
Pittsboro,NC,light,35.751899999999985,-79.22479999999997,600.0,2018,7,Night
Mars Hill,NC,cigar,35.8813,-82.51340000000003,120.0,2018,7,Day
Livingston,TX,unknown,30.72681818181817,-94.82404772727268,720.0,2018,7,Day
Midland,TX,light,31.99482256097565,-102.09599847560968,300.0,2018,7,Night
Hopewell,VA,fireball,37.27370000000001,-77.21969999999999,120.0,2018,7,Night
Ocala,FL,circle,29.15317001620753,-82.11931701782794,450.0,2018,7,Night
Chantilly,VA,disk,38.90038387096767,-77.44807548387148,1200.0,2018,7,Night
Tuscaloosa,AL,fireball,33.18466136363645,-87.5445451298701,7200.0,2018,7,Night
Foley,AL,other,30.40659999999992,-87.68360000000015,120.0,2018,7,Day
Marfa,TX,triangle,30.1828,-104.38849999999998,1200.0,2018,7,Night
Owens Cross Roads,AL,light,34.63400000000001,-86.457,900.0,2018,7,Night
Lake Wylie,SC,light,,,300.0,2018,7,Night
Jessieville,AR,disk,,,180.0,2018,7,Night
Pierson,FL,disk,29.2158,-81.4445,7200.0,2018,7,Night
Pompano Beach,FL,egg,26.259570237239487,-80.18338936017291,900.0,2018,7,Night
Tampa,FL,cigar,28.00681435810791,-82.47646101351302,45.0,2018,7,Night
Chattanooga,TN,triangle,35.055137114427815,-85.27057024875567,300.0,2018,7,Night
Brewton,FL,circle,,,,2018,7,Night
Ocala,FL,fireball,29.15317001620753,-82.11931701782794,150.0,2018,7,Night
Vero Beach,FL,unknown,27.656004878048805,-80.4330238482385,,2018,7,Day
Brookwood,AL,triangle,33.3145,-87.2605,600.0,2018,7,Day
Sarasota,FL,light,27.31073444108761,-82.4904402567977,3.0,2018,7,Night
Eastanollee,GA,circle,34.499,-83.27,1800.0,2018,7,Night
Saint George Island,FL,circle,,,2400.0,2018,7,Night
Saint George Island,FL,circle,,,2400.0,2018,7,Night
Saint George Island,FL,changing,,,1200.0,2018,7,Night
Ochlocknee Bay,FL,light,,,,2018,7,Night
Milton,FL,fireball,30.6973367231638,-87.05111638418063,90.0,2018,7,Night
Charlotte,NC,circle,35.205800840014845,-80.82639156166395,360.0,2018,7,Night
Batesville,MS,triangle,34.298800000000014,-89.94779999999999,600.0,2018,7,Day
Huntsville,AL,chevron,34.727967771639705,-86.62783879681086,10.0,2018,7,Day
Delray Beach,FL,rectangle,26.45554743083016,-80.11589308300414,150.0,2018,7,Night
Hartsville,SC,unknown,34.40210000000001,-80.07670000000005,600.0,2018,7,Night
Tice,FL,other,,,60.0,2018,7,Day
Fort Smith,AR,diamond,35.353695348837206,-94.38678217054265,600.0,2018,7,Day
Pembroke Pines,FL,light,26.0032,-80.2239,300.0,2018,7,Night
Ladson,SC,other,32.98309999999997,-80.1223,3600.0,2018,7,Night
Richmond,VA,disk,37.55860753863546,-77.50798002261593,60.0,2018,7,Day
North Myrtle Beach,SC,circle,33.83166000000003,-78.65013000000003,30.0,2018,7,Night
Shepherd,TX,light,30.482800000000005,-94.9747,90.0,2018,7,Night
Estero,FL,circle,26.400593023255784,-81.70355581395364,2400.0,2018,7,Night
Hilton Head island,SC,unknown,32.199065882353,-80.74107470588238,,2018,7,Night
Olive Hill,KY,sphere,38.30510000000002,-83.16810000000001,,2018,7,Day
Isle of Palms,SC,disk,32.8014,-79.76390000000002,240.0,2018,7,Night
Sarasota,FL,disk,27.31073444108761,-82.4904402567977,15.0,2018,7,Night
Stuart,FL,sphere,27.12549574468094,-80.24767319148933,120.0,2018,7,Night
Tampa,FL,light,28.00681435810791,-82.47646101351302,45.0,2018,7,Day
Sarasota,FL,disk,27.31073444108761,-82.4904402567977,12.5,2018,7,Night
Louisville,KY,diamond,38.211214467651466,-85.68918456444241,300.0,2018,7,Night
Hiawassee,GA,changing,34.8915,-83.68609999999998,600.0,2018,7,Day
Atlantic Beach,FL,triangle,30.36070000000001,-81.4261999999999,1800.0,2018,7,Night
Simpsonville,SC,fireball,34.743073664122214,-82.2392438931297,30.0,2018,7,Night
Grovetown,GA,fireball,33.46210000000005,-82.22199999999994,240.0,2018,7,Night
LaPlace,LA,chevron,30.055599999999995,-90.47800000000004,60.0,2018,7,Night
North Myrtle Beach,SC,fireball,33.83166000000003,-78.65013000000003,,2018,7,Night
Virginia Beach,VA,rectangle,36.83730134271098,-76.06194814577877,150.0,2018,7,Day
Anna Maria,FL,sphere,,,,2018,7,Day
Seneca,SC,sphere,34.64355660377361,-82.93965283018869,300.0,2018,7,Night
Sandy springs,GA,sphere,,,3600.0,2018,7,Night
Lake Mary,FL,light,28.75780000000002,-81.33970000000032,180.0,2018,7,Night
Wilson,NC,rectangle,35.716610810810806,-77.93658558558555,3600.0,2018,7,Night
Chantilly,VA,oval,38.90038387096767,-77.44807548387148,10.0,2018,7,Night
Covington,KY,rectangle,39.06870833333335,-84.52891822916699,480.0,2018,7,Night
Fayetteville,AR,cone,36.047871851851895,-94.0445377777781,2.0,2018,7,Night
Trinity,AL,light,34.5867,-87.1406,,2018,7,Night
Vance,AL,chevron,33.218399999999995,-87.2287,7200.0,2018,7,Night
Greensboro,NC,other,36.076963026165934,-79.8158138794089,900.0,2018,7,Night
Austin,TX,light,30.308469443732346,-97.76011171494544,180.0,2018,7,Day
Tice,FL,other,,,7200.0,2018,7,Day
Vance,AL,light,33.218399999999995,-87.2287,150.0,2018,7,Night
Springfield,VA,light,38.76913270440252,-77.22377421383638,10.0,2018,7,Day
Marietta,MS,other,,,120.0,2018,7,Night
Flatwoods,WV,light,,,2700.0,2018,7,Night
North Myrtle Beach,SC,circle,33.83166000000003,-78.65013000000003,5.0,2018,7,Night
Arlington,TX,sphere,32.70709736842088,-97.12387052631549,180.0,2018,7,Day
Naples,FL,unknown,26.19318196994997,-81.73703021702818,60.0,2018,7,Night
Naples,FL,unknown,26.19318196994997,-81.73703021702818,60.0,2018,7,Night
Carolina Beach,NC,oval,34.0376,-77.89910000000002,240.0,2018,7,Night
Myrtle Beach,SC,unknown,33.68314999999984,-78.9395390957444,1800.0,2018,7,Night
Tallahassee,FL,circle,30.474393346379586,-84.25529034572872,3600.0,2018,7,Night
Charleston,WV,light,38.3560958997721,-81.64009134396346,600.0,2012,7,Night
Blaine,TN,rectangle,36.1699,-83.6612,,2018,7,Night
Ponte Vedra Beach,FL,sphere,30.10861724137932,-81.35468965517224,1200.0,2018,7,Night
Conway,SC,circle,33.89340405405407,-78.96144391891886,7200.0,2018,7,Night
Waveland,MS,fireball,30.2852,-89.37829999999998,,2018,7,Night
Alexandria,VA,light,38.798958214042806,-77.09513265167011,120.0,2018,7,Night
Winchester,VA,light,39.17300546875004,-78.21862460937481,900.0,2018,7,Night
Winchester,VA,light,39.17300546875004,-78.21862460937481,900.0,2018,7,Night
Warner Robins,GA,light,32.59603047619048,-83.63209333333337,900.0,2018,7,Night
Pasadena,TX,other,29.676929430379708,-95.1784835443039,120.0,2018,7,Night
Barbourville,KY,light,36.91840000000001,-83.9049,180.0,2018,7,Night
Holiday,FL,sphere,28.196836708860737,-82.75373291139249,120.0,2018,7,Night
Greenville,SC,unknown,34.83721312741325,-82.33834929214929,240.0,2018,7,Night
Lexinton,KY,formation,,,1800.0,2018,7,Night
Elizabethtown,KY,triangle,37.71496718749989,-85.85654062499991,240.0,2018,7,Night
Cherry Grove,SC,circle,,,20.0,2018,7,Night
Columbus,GA,light,32.50270233236155,-84.93712623906727,3600.0,2018,7,Night
Columbia,SC,light,34.02910563770805,-80.99284038816866,60.0,2010,7,Day
Richmond,VA,disk,37.55860753863546,-77.50798002261593,60.0,2018,7,Day
Lakeland- Nashville line,GA,light,,,120.0,2019,7,Day
Plano,TX,circle,33.048121504660216,-96.74114607190306,1200.0,2019,7,Night
Williamsburg,VA,circle,37.30581090047404,-76.73795308056884,1.0,2019,7,Night
Lexington,KY,circle,38.00883948620356,-84.47708249286414,120.0,2005,7,Night
Richmond,VA,disk,37.55860753863546,-77.50798002261593,60.0,2018,7,Day
Paducah,KY,cigar,37.03104027149335,-88.66938235294143,180.0,2014,7,Day
Los Colinas,TX,unknown,,,600.0,2014,7,Day
Waco,TX,light,31.5735975077882,-97.13584859813108,,2010,7,Day
Bogart,GA,light,33.9094,-83.5154,600.0,2010,7,Night
West Monroe,LA,fireball,32.50900249999992,-92.20390374999998,60.0,2012,7,Night
Lake Anna,VA,unknown,,,1200.0,2018,7,Night
Lake Anna,VA,unknown,,,1200.0,2018,7,Night
Lake Mx Kenzie,TX,changing,,,30.0,2018,7,Night
Boyd,TX,disk,33.053,-97.5994,,2019,7,Night
Clarksville,TN,light,36.51515837104077,-87.36103416289579,,2019,7,Night
Kissimmee,FL,disk,28.255034672618937,-81.42949196428496,360.0,2019,7,Night
Barkley Lake,KY,disk,,,180.0,2005,7,Day
Coldwater,MS,triangle,34.6993,-89.96040000000002,180.0,2018,7,Night
Chapmanville,WV,disk,37.9411,-82.06600000000002,1800.0,2019,7,Night
Reeves,LA,unknown,,,7200.0,2019,7,Day
Purvis,MS,flash,31.156900000000004,-89.4003,3600.0,2008,9,Day
Waco,TX,light,31.5735975077882,-97.13584859813108,,2005,9,Night
Fort Bragg,NC,triangle,35.146199999999965,-78.99429999999995,1200.0,2009,9,Night
Blackstone,VA,circle,37.0752,-77.9703,90.0,2006,9,Night
Port Saint Lucie,FL,sphere,27.28568630136981,-80.36344363992168,120.0,2018,9,Day
New Orleans,LA,sphere,29.965903380783,-90.07844564056926,7200.0,2005,9,Night
Buna,TX,light,30.3991,-93.9088,7200.0,2005,9,Day
Saint Augustine,FL,cigar,29.879031299734795,-81.36659177718839,60.0,2004,9,Day
Nashville,TN,other,36.131700042408816,-86.77681348600586,,2007,9,Night
Sebastion,FL,other,,,,2007,9,Day
Archer City,TX,triangle,,,3.0,2006,9,Night
Mount Washington,KY,disk,38.0417,-85.57529999999998,22.5,2005,9,Day
Saint Augustine,FL,cylinder,29.879031299734795,-81.36659177718839,6.0,2004,9,Night
San Antonio,TX,light,29.48886591714061,-98.47524044355946,240.0,2005,9,Day
Louisville,KY,sphere,38.211214467651466,-85.68918456444241,300.0,2007,9,Day
Norton,VA,disk,36.98080000000001,-82.64339999999999,,2007,9,Day
Palm Harbor,FL,cylinder,28.087990092879284,-82.73884458204354,5.0,2007,9,Night
Mesquite,TX,other,32.78108911564617,-96.620694897959,60.0,2007,9,Day
North Myrtle Beach,SC,cone,33.83166000000003,-78.65013000000003,1800.0,2007,9,Day
Marion,VA,triangle,36.8243,-81.56809999999997,360.0,2007,9,Night
Elizabethton,TN,triangle,36.41989999999996,-82.11390000000014,60.0,2007,9,Night
Portal,GA,triangle,32.5576,-81.9395,30.0,2007,9,Night
Portal,GA,triangle,32.5576,-81.9395,30.0,2007,9,Night
Laurens,SC,light,34.4916,-82.05319999999996,,2007,9,Night
Kannapolis,NC,triangle,35.4953666666667,-80.6316087719298,8.5,2007,9,Night
Bastrop,TX,cigar,30.140599999999964,-97.3275000000001,45.0,2007,9,Night
Orlando,FL,oval,28.51924669797446,-81.35409597886726,5.0,2007,9,Day
Walton,KY,circle,38.88819999999999,-84.64169999999996,2.0,2007,9,Night
Fort Lauderdale,FL,unknown,26.136914681280626,-80.21914075569774,,2004,9,Night
Decatur,GA,unknown,33.744850632911216,-84.26857784810052,20.0,2005,9,Night
Denton,TX,disk,33.195022794117776,-97.11429981617582,,2006,9,Night
Winnie,TX,fireball,29.8152,-94.401,,2006,9,Night
Houston,TX,unknown,29.777493696652662,-95.4512204483613,30.0,2006,9,Day
Holy Beach,LA,disk,,,,2006,9,Day
Murfreesboro,TN,other,35.864548429752155,-86.40341190082613,360.0,2007,9,Night
Yeehaw Junction,FL,disk,,,,2007,9,Night
Charlotte,NC,unknown,35.205800840014845,-80.82639156166395,6.0,2007,9,Night
Algood,TN,oval,,,,2007,9,Night
Murfreesboro,TN,triangle,35.864548429752155,-86.40341190082613,3600.0,2005,9,Night
Lauderdale-By-The-Sea,FL,circle,,,120.0,2007,9,Night
New Port Richey,FL,triangle,28.24270049382709,-82.67723901234524,,2007,9,Night
Marble Hill,GA,oval,,,3600.0,2007,9,Night
Myrtle Beach,SC,light,33.68314999999984,-78.9395390957444,10.0,2007,9,Night
Emerald Isle,NC,rectangle,34.6637,-77.0431,3.5,2007,9,Night
Hondo,TX,formation,29.3877,-99.16830000000004,15.0,2007,9,Night
Bay City,TX,triangle,28.94117142857141,-95.79665102040816,,2006,9,Night
Andrews,SC,light,33.44650000000001,-79.62509999999999,,2007,9,Night
Surfside Beach,SC,light,,,1.0,2007,9,Night
Myrtle Beach,SC,circle,33.68314999999984,-78.9395390957444,120.0,2007,9,Night
Myrtle Beach,VA,light,,,37.5,2007,9,Night
El Paso,TX,oval,31.79232818352071,-106.3748488764045,,2007,9,Day
Doyline,LA,triangle,32.496199999999995,-93.39390000000002,20.0,2007,9,Night
Siesta Key,FL,triangle,,,8.0,2007,9,Night
Isle of Palms,SC,chevron,32.8014,-79.76390000000002,1200.0,2007,9,Day
Austin,TX,triangle,30.308469443732346,-97.76011171494544,10.0,2007,9,Night
Martin,GA,other,34.453399999999995,-83.20180000000002,6300.0,2007,9,Night
Holly Springs,AR,light,,,600.0,2007,9,Night
Austin,TX,sphere,30.308469443732346,-97.76011171494544,750.0,2007,9,Day
St. Petersburg,FL,light,27.79451493256266,-82.67515963391195,3150.0,2007,9,Night
College Station,TX,unknown,30.59415382978701,-96.3046746808512,,2007,9,Night
Austin,TX,oval,30.308469443732346,-97.76011171494544,540.0,2007,9,Night
Austin,TX,other,30.308469443732346,-97.76011171494544,5.0,2007,9,Day
Cabot,AR,chevron,34.94610000000009,-92.08580000000008,360.0,2007,9,Night
Leesburg,GA,light,31.751500000000032,-84.13550000000004,60.0,2006,9,Night
Wheeling,WV,light,40.05820000000007,-80.63620000000017,,2007,9,Night
Satellite Beach,FL,triangle,28.17370000000004,-80.59970000000003,12.5,2006,9,Night
Louisa,KY,fireball,38.11419999999999,-82.6032,,2006,9,Night
Orlando,FL,oval,28.51924669797446,-81.35409597886726,300.0,2007,9,Night
Spartanburg,SC,light,34.919972752043414,-81.92884277929107,10.0,2007,9,Night
Houston,TX,circle,29.777493696652662,-95.4512204483613,,2006,9,Day
Huffman,TX,cigar,30.06979999999999,-95.11049999999987,60.0,2006,9,Day
Gulf Breeze,FL,light,30.38437250000004,-87.0161750000001,120.0,2006,9,Night
Maysville,KY,light,38.60750000000001,-83.79280000000001,1800.0,2007,9,Night
San Antonio,TX,fireball,29.48886591714061,-98.47524044355946,2.0,2006,9,Night
Luling,TX,sphere,,,3.0,2006,9,Night
Alpharetta,GA,oval,34.08218459958972,-84.26424661190921,60.0,2004,9,Day
Attalla,AL,triangle,34.090500000000006,-86.04420000000002,1200.0,2004,9,Night
Reed,KY,triangle,37.8704,-87.4076,,2007,9,Night
Mars Hill,NC,other,35.8813,-82.51340000000003,,2006,9,Day
Luray,VA,sphere,38.659,-78.45149999999998,11.0,2006,9,Day
Mount Olive,NC,sphere,35.1638,-78.07020000000003,30.0,2006,9,Night
Elizabethtown,KY,disk,37.71496718749989,-85.85654062499991,7200.0,2006,9,Night
Decatur,GA,other,33.744850632911216,-84.26857784810052,7200.0,2007,9,Night
Lantana,FL,circle,,,,2007,9,Night
Allenhurst,GA,light,31.7591,-81.6073,,2007,9,Night
Saint Augustine,FL,other,29.879031299734795,-81.36659177718839,,2007,9,Night
Sanford,FL,rectangle,28.81493000000006,-81.33946476190496,120.0,2007,9,Night
Lake Worth,FL,light,26.60020571428564,-80.12513920634922,4800.0,2007,9,Night
Livingston,TN,light,36.3868,-85.30830000000006,90.0,2006,9,Day
Clarksville,KY,triangle,,,240.0,2006,9,Night
Bradenton,FL,sphere,27.460967103347933,-82.52932940320223,,2006,9,Day
Greenwood,MS,triangle,33.52338857142857,-90.14161428571428,5.0,2007,9,Night
Asheville,NC,chevron,35.582157528089944,-82.5532656179774,12.0,2007,9,Night
Cape Canaveral,FL,unknown,28.389800000000008,-80.60510000000001,4.5,2006,9,Day
Naples,FL,disk,26.19318196994997,-81.73703021702818,5.0,2007,9,Night
Memphis,TN,light,35.12547266265736,-89.9269248223065,15.0,2007,9,Night
Houston,TX,triangle,29.777493696652662,-95.4512204483613,120.0,2006,9,Night
Johnson City,TN,cigar,36.3237533442089,-82.35638939641112,1200.0,2006,9,Night
Weber City,TN,circle,,,150.0,2007,9,Night
Kennesaw,GA,fireball,34.01628083989519,-84.61814120734901,1.0,2007,9,Night
Santa Maria,TX,circle,,,2700.0,2006,9,Night
Liberty,KY,changing,37.30700000000001,-84.95270000000001,180.0,2006,9,Night
Lumberton,TX,sphere,30.23109999999999,-94.2066,5400.0,2006,9,Night
Garland,TX,light,32.90899691833597,-96.62589799691877,1800.0,2006,9,Night
Knoxville,TN,other,35.96156134085192,-83.98011528822053,60.0,2006,9,Day
Melbourne,FL,light,28.143012895927555,-80.69558755656139,7.0,2007,9,Night
Mount Sterling,KY,rectangle,38.06349999999999,-83.93630000000002,120.0,2007,9,Night
Amarillo,TX,triangle,35.185752012383894,-101.8629917956662,75.0,2006,9,Night
South Hill,VA,circle,36.75310000000001,-78.19669999999999,,2006,9,Night
Marathon,FL,cigar,24.71630000000001,-81.07670000000003,5.0,2006,9,Night
Owensboro,KY,light,37.76107061855678,-87.15569742268023,1200.0,2006,9,Night
Clearwater,FL,other,27.962023177842628,-82.75161705539335,,2006,9,Night
Lexington,KY,disk,38.00883948620356,-84.47708249286414,18000.0,2007,9,Night
Covington,TN,fireball,35.550100000000015,-89.63869999999999,6.0,2007,9,Night
Gainesville,GA,light,34.313217712177035,-83.8058749077491,,2006,9,Night
Culpepper,VA,unknown,,,3600.0,2006,9,Night
Little River,SC,light,33.875,-78.65819999999992,,2006,9,Night
Lithia Springs,GA,disk,33.76140000000002,-84.63709999999995,10.0,2007,9,Day
Fort Walton Bech,FL,light,,,5.0,2007,9,Day
Arlington,TX,egg,32.70709736842088,-97.12387052631549,30.0,2006,9,Night
Bartlett,TN,sphere,,,7.0,2006,9,Night
Conroe,TX,light,30.278734128878256,-95.4550267303101,,2006,9,Night
Dacula,GA,circle,33.978500000000075,-83.88110000000002,,2006,9,Night
Junction,TX,unknown,30.49950000000001,-99.79229999999998,25.0,2006,9,Night
Houston,TX,sphere,29.777493696652662,-95.4512204483613,25.0,2006,9,Night
Naples,FL,triangle,26.19318196994997,-81.73703021702818,12.0,2006,9,Night
Yankeetown,FL,light,,,3600.0,2007,9,Night
Dacula,GA,light,33.978500000000075,-83.88110000000002,2700.0,2007,9,Night
Hastings,FL,light,29.6906,-81.4065,,2006,9,Day
Warner Robins,GA,light,32.59603047619048,-83.63209333333337,3.0,2006,9,Night
Pearl River,LA,other,30.431899999999988,-89.79400000000003,4.0,2006,9,Night
Houston,TX,teardrop,29.777493696652662,-95.4512204483613,,2006,9,Night
Lake Worth,FL,triangle,26.60020571428564,-80.12513920634922,1.0,2006,9,Night
Clermont,FL,light,28.517248275862137,-81.78506551724108,3600.0,2007,9,Night
Myrtle Beach,SC,sphere,33.68314999999984,-78.9395390957444,180.0,2007,9,Day
Ringgold,GA,unknown,34.89139999999998,-85.12070000000013,2700.0,2007,9,Night
Punta Gorda Isles,FL,other,,,180.0,2007,9,Night
Lake Dallas,TX,rectangle,33.11609999999999,-97.01180000000006,180.0,2007,9,Night
Tampa,FL,sphere,28.00681435810791,-82.47646101351302,,2007,9,Day
Lakeland,FL,disk,28.04722715328456,-81.95884978102269,1800.0,2006,9,Day
Esterk,FL,other,,,300.0,2006,9,Day
Louisa,KY,light,38.11419999999999,-82.6032,,2006,9,Day
Franklin,TN,triangle,35.91850835322228,-86.88540525059699,90.0,2007,9,Day
Wilmington,NC,light,34.238374952198605,-77.87846768642464,60.0,2007,9,Night
Vancleave,MS,light,,,3600.0,2006,9,Night
Hortense,GA,cigar,31.349299999999992,-81.82709999999999,,2006,9,Day
Georgetown,TX,chevron,30.65738063063069,-97.67511981981968,30.0,2006,9,Night
Port Charlotte,FL,cigar,26.98100661157025,-82.11690661157034,,2007,9,Night
Port Charlotte,FL,light,26.98100661157025,-82.11690661157034,20.0,2007,9,Night
Kure Beach,NC,circle,33.9904,-77.9207,30.0,2007,9,Night
Hilton Head Island,SC,unknown,32.199065882353,-80.74107470588238,600.0,2007,9,Night
Kennedy Space Center,FL,unknown,,,1.5,2007,9,Night
Carrollton,TX,light,32.994355740181234,-96.8931658610276,360.0,2007,9,Day
Jeanerette,LA,light,29.9083,-91.6802,4.0,2006,9,Night
Conway,AR,light,35.05733591160227,-92.46246298342524,,2007,9,Night
Richmond,VA,unknown,37.55860753863546,-77.50798002261593,,2007,9,Day
Humble,TX,rectangle,30.00528316455668,-95.22023772151884,10.0,2007,9,Night
Leaky,TX,light,,,300.0,2007,9,Night
Gastonia,NC,fireball,35.233249779735694,-81.17918458149761,17.5,2005,9,Day
Flowery Branch,GA,disk,34.16750000000001,-83.91200000000006,,2006,9,Night
China Spring,TX,light,,,120.0,2006,9,Night
Byhalia,MS,disk,34.82600000000001,-89.67949999999998,15.0,2007,9,Night
Dalton,GA,flash,34.78065060240965,-84.93673734939762,15.0,2007,9,Night
Columbus,GA,light,32.50270233236155,-84.93712623906727,,2007,9,Night
Arlington,TX,fireball,32.70709736842088,-97.12387052631549,60.0,2005,9,Night
Woodway,TX,cigar,31.51050000000001,-97.26450000000015,,2006,9,Day
Flatwoods,KY,disk,38.5041,-82.73440000000001,,2006,9,Day
Baytown,TX,sphere,29.778978466076698,-94.96099469026598,,2006,9,Day
Gadsden,AL,changing,34.02136217948719,-85.92212243589752,,2007,9,Night
Clarkton,NC,other,34.4787,-78.6438,300.0,2007,9,Day
Bigelow,AR,light,34.9309,-92.6497,15.0,2007,9,Night
Fort Worth,TX,other,32.75736600322754,-97.34710441097356,30.0,2006,9,Night
El Dorado,AR,triangle,33.1929,-92.64339999999996,,2006,9,Night
Odessa,TX,unknown,31.869177391304337,-102.3695095652176,,2006,9,Night
Houston,TX,oval,29.777493696652662,-95.4512204483613,,2006,9,Night
Chatham,VA,triangle,36.8385,-79.4334,720.0,2006,9,Night
North Myrtle Beach,SC,light,33.83166000000003,-78.65013000000003,2700.0,2005,9,Night
South Padre Island,TX,light,26.2394,-97.1853,600.0,2008,9,Night
Noack,TX,rectangle,,,1350.0,2005,9,Day
McDonald Observatory,TX,light,,,7200.0,2005,9,Night
Pecos,TX,circle,31.3086,-103.58919999999996,,2008,9,Night
New Bern,NC,light,35.148863694267554,-77.08236305732488,180.0,2008,9,Night
Ararat,VA,rectangle,,,30.0,2009,9,Night
Mineral Wells,TX,rectangle,32.79229999999998,-98.1388,60.0,2009,9,Night
Saint Pauls area,NC,teardrop,,,1.0,2009,9,Day
Antioch,TN,cigar,36.03468731707297,-86.65999999999976,120.0,2009,9,Night
Charlotte,NC,sphere,35.205800840014845,-80.82639156166395,300.0,2009,9,Day
Rock Hill,SC,other,34.945105329153655,-81.05418338557972,1950.0,2009,9,Day
Zachary,LA,other,30.63789999999996,-91.17969999999994,37.5,2009,9,Night
Radford,VA,flash,37.10270500000002,-80.55398500000001,30.0,2009,9,Night
Ashburn,GA,triangle,31.7038,-83.67529999999996,,2009,9,Night
Atlanta,GA,light,33.80870551584769,-84.38988231962149,2100.0,2009,9,Night
Lexington,KY,other,38.00883948620356,-84.47708249286414,60.0,2009,9,Night
Tampa,FL,light,28.00681435810791,-82.47646101351302,,2009,9,Night
Princeton,TX,diamond,33.14940000000001,-96.48330000000004,18000.0,2009,9,Night
Midlothian,VA,flash,37.47343470873784,-77.66057111650456,,2009,9,Day
Corpus Christi,TX,other,27.71750016181213,-97.40525129449864,,2009,9,Day
Lake gGaston,NC,fireball,,,,2009,9,Night
Hendersonville,NC,changing,35.35226428571421,-82.43025357142861,180.0,2009,9,Night
Miami,FL,light,25.77414271350745,-80.28951850011364,15.0,2009,9,Night
Mooresville,NC,disk,35.574077033492856,-80.86029617224865,7200.0,2009,9,Night
Graford,TX,sphere,32.8944,-98.3087,,2009,9,Night
Port Saint Lucie,FL,light,27.28568630136981,-80.36344363992168,7200.0,2009,9,Night
McAllen,TX,flash,26.236011111111143,-98.23650666666704,210.0,2009,9,Night
Spring Hill,FL,circle,28.469209062499964,-82.53924249999976,990.0,2009,9,Night
Mountain Home,AR,light,36.33165692307691,-92.40991384615371,60.0,2009,9,Night
Naples,FL,rectangle,26.19318196994997,-81.73703021702818,360.0,2009,9,Night
Coppell,TX,formation,32.95879999999996,-96.98120000000011,240.0,2009,9,Night
McKinney,TX,light,33.19242476489042,-96.68101536050136,,2009,9,Night
North Topsail,NC,triangle,,,,2009,9,Night
Boca Raton,FL,triangle,26.368061827957263,-80.13787724014395,4.0,2009,9,Night
Franklin County,AL,chevron,,,120.0,2009,9,Day
Fort Worth,TX,circle,32.75736600322754,-97.34710441097356,600.0,2009,9,Night
Lyman,SC,disk,34.98379999999998,-82.16269999999999,15.0,2009,9,Night
Horseshoe Beach,FL,unknown,,,300.0,2009,9,Night
Fredericksburg,VA,changing,38.28988855325928,-77.48740445151074,,2009,9,Night
Wesley Chapel,FL,light,28.2397,-82.32790000000011,,2009,9,Night
Teachey,NC,unknown,34.775,-78.0171,120.0,2009,9,Night
Charlotte,NC,chevron,35.205800840014845,-80.82639156166395,5.0,2009,9,Night
Warrior,AL,sphere,33.818499999999986,-86.84000000000002,15.0,2009,9,Night
Chesapeake,VA,unknown,36.75204769539075,-76.2818308617235,120.0,2009,9,Night
Isle of Palms,SC,light,32.8014,-79.76390000000002,1050.0,2009,9,Night
Houston,TX,oval,29.777493696652662,-95.4512204483613,90.0,2009,9,Night
Pensacola,FL,sphere,30.462935377358694,-87.26545408805006,60.0,2009,9,Night
Mount Pleasant,SC,formation,,,,2009,9,Night
Pass Christian,MS,sphere,30.467200000000016,-89.2763,3600.0,2009,9,Night
Phenix City,AL,unknown,32.47677096774196,-85.06464301075266,2.0,2009,9,Night
Ocean Isle Beach,NC,light,33.925899999999984,-78.44980000000002,,2009,9,Night
Palm Bay,FL,light,27.99618064516127,-80.65104569892473,300.0,2009,9,Night
Sunset Beach,NC,light,33.9269,-78.5219,1200.0,2009,9,Night
Conroe,TX,chevron,30.278734128878256,-95.4550267303101,5.0,2009,9,Night
Dothan,AL,diamond,31.20767767441865,-85.42901023255828,240.0,2009,9,Night
Kenova,WV,circle,38.3427,-82.54449999999999,60.0,2009,9,Night
Martinsburg,WV,sphere,39.45820440528631,-77.9605211453746,45.0,2009,9,Night
Florence,SC,triangle,34.174190816326494,-79.73023826530604,60.0,2004,9,Night
Hudson Beach,FL,circle,,,10.0,2009,9,Night
Boerne,TX,disk,29.8546387755102,-98.70511836734696,5.0,2006,9,Day
